ts,cpu_busy_pct,user_pct,sys_pct,softirq_pct,irq_pct,iowait_pct,cpu0_busy_pct,cpu1_busy_pct,cpu2_busy_pct,cpu3_busy_pct,mem_used_mb,mem_avail_mb,cached_mb,slab_mb
2026-09-09 19:02:14,0.75,0.63,0.13,0.00,0.00,0.00,1.20,0.80,0.40,0.60,2255.2,5803.2,3253.4,220.1
2026-09-09 19:02:24,1.03,0.95,0.08,0.00,0.00,0.00,2.21,0.70,0.30,0.70,2269.9,5788.5,3261.1,220.1
2026-09-09 19:02:34,5.01,4.46,0.45,0.05,0.00,0.05,3.91,6.39,4.52,5.39,2275.1,5783.3,3261.8,220.1
2026-09-09 19:02:44,4.19,3.86,0.33,0.00,0.00,0.00,3.53,3.81,3.90,5.52,2273.8,5784.6,3261.8,220.1
2026-09-09 19:02:54,5.67,5.32,0.35,0.00,0.00,0.00,6.43,5.09,6.19,5.14,2275.7,5782.7,3261.5,220.1
2026-09-09 19:03:04,8.63,7.77,0.75,0.00,0.00,0.10,7.77,10.48,6.42,9.64,2303.3,5755.0,3262.2,220.2
2026-09-09 19:03:14,6.08,5.63,0.43,0.03,0.00,0.00,4.13,7.56,3.52,8.99,2287.5,5770.9,3261.9,220.2
2026-09-09 19:03:24,6.59,6.12,0.45,0.03,0.00,0.00,5.02,7.59,7.32,6.51,2287.5,5770.8,3261.9,220.2
2026-09-09 19:03:34,6.13,5.77,0.35,0.00,0.00,0.00,3.95,10.62,4.92,5.00,2321.4,5737.0,3262.1,220.2
2026-09-09 19:03:44,5.91,5.51,0.38,0.00,0.00,0.03,4.03,4.81,9.21,5.74,2305.8,5752.5,3261.9,220.1
2026-09-09 19:03:54,8.64,8.18,0.45,0.00,0.00,0.00,8.19,11.28,6.07,8.82,2314.7,5743.7,3261.6,220.1
2026-09-09 19:04:04,6.30,5.77,0.53,0.00,0.00,0.00,5.52,5.62,4.41,9.66,2319.7,5738.7,3261.6,220.1
2026-09-09 19:04:14,5.48,5.15,0.33,0.00,0.00,0.00,5.63,4.84,3.71,7.73,2307.0,5751.4,3262.6,220.1
2026-09-09 19:04:24,7.15,6.87,0.28,0.00,0.00,0.00,6.96,6.93,6.96,7.74,2317.0,5741.4,3261.7,220.1
2026-09-09 19:04:34,7.83,7.35,0.45,0.03,0.00,0.00,6.26,7.75,10.54,6.74,2329.0,5729.3,3267.3,220.1
2026-09-09 19:04:44,9.16,8.69,0.45,0.03,0.00,0.00,8.73,8.98,10.38,8.65,2326.7,5731.7,3268.0,220.1
2026-09-09 19:04:54,18.09,9.13,1.29,0.05,0.00,7.62,19.59,18.71,20.24,13.77,2398.4,5660.0,3392.2,220.3
2026-09-09 19:05:04,12.98,12.38,0.60,0.00,0.00,0.00,8.08,17.98,17.33,8.63,2375.4,5683.0,3392.9,220.2
2026-09-09 19:05:14,11.25,10.65,0.60,0.00,0.00,0.00,9.38,9.23,15.73,10.61,2347.3,5711.1,3392.9,220.2
2026-09-09 19:05:24,12.15,11.62,0.50,0.00,0.00,0.03,11.71,10.89,14.51,11.47,2312.3,5746.1,3387.8,220.2
2026-09-09 19:05:34,6.19,5.76,0.43,0.00,0.00,0.00,5.92,7.03,5.31,6.39,2305.8,5752.6,3387.1,220.2
2026-09-09 19:05:44,7.30,6.85,0.43,0.03,0.00,0.00,7.51,10.61,5.32,5.85,2320.8,5737.6,3387.9,220.2
2026-09-09 19:05:54,6.82,6.26,0.53,0.03,0.00,0.00,7.16,5.86,5.31,8.86,2316.8,5741.6,3386.8,220.2
2026-09-09 19:06:04,7.18,6.63,0.53,0.00,0.00,0.03,6.54,5.14,10.05,7.00,2346.6,5711.8,3387.9,220.1
2026-09-09 19:06:14,4.44,4.07,0.38,0.00,0.00,0.00,6.01,5.63,2.41,3.71,2329.3,5729.1,3387.9,220.2
2026-09-09 19:06:24,5.06,4.71,0.33,0.03,0.00,0.00,3.80,4.70,4.90,6.63,2332.8,5725.5,3392.8,220.2
2026-09-09 19:06:34,17.90,6.38,0.61,0.00,0.00,10.92,17.78,18.13,16.92,18.96,2321.7,5736.7,3441.5,220.7
2026-09-09 19:06:44,5.24,4.94,0.30,0.00,0.00,0.00,5.59,5.62,5.21,4.52,2310.4,5748.0,3442.4,220.8
2026-09-09 19:06:54,5.68,5.06,0.55,0.03,0.00,0.05,9.56,4.42,4.50,3.90,2325.5,5732.9,3442.6,220.8
2026-09-09 19:07:04,5.82,5.37,0.45,0.00,0.00,0.00,5.25,7.57,6.31,4.31,2327.8,5730.5,3442.6,220.8
2026-09-09 19:07:14,5.20,4.85,0.33,0.00,0.00,0.03,4.15,7.31,4.02,5.40,2295.1,5763.2,3442.6,220.9
2026-09-09 19:07:24,4.52,4.35,0.18,0.00,0.00,0.00,5.04,3.80,3.22,6.14,2291.6,5766.8,3442.2,220.9
2026-09-09 19:07:34,3.94,3.69,0.25,0.00,0.00,0.00,4.62,3.71,3.41,3.82,2289.4,5769.0,3436.5,220.9
2026-09-09 19:07:44,4.18,3.95,0.20,0.03,0.00,0.00,3.13,5.34,6.42,2.01,2301.0,5757.4,3437.5,220.9
2026-09-09 19:07:54,5.79,5.36,0.40,0.00,0.00,0.03,5.69,6.39,4.42,6.63,2289.9,5768.5,3437.0,220.9
2026-09-09 19:08:04,4.64,4.21,0.40,0.03,0.00,0.00,7.80,2.92,4.23,3.50,2300.0,5758.4,3437.0,220.9
2026-09-09 19:08:14,4.56,4.28,0.28,0.00,0.00,0.00,5.92,4.61,3.60,4.20,2299.9,5758.5,3438.0,220.9
2026-09-09 19:08:24,1.40,1.23,0.18,0.00,0.00,0.00,0.70,2.71,1.00,1.40,2281.6,5776.8,3429.0,220.9
2026-09-09 19:08:34,1.10,0.93,0.15,0.03,0.00,0.00,0.60,1.60,1.10,1.00,2273.5,5784.9,3429.0,220.9
2026-09-09 19:08:44,1.83,1.70,0.10,0.03,0.00,0.00,1.31,2.10,1.81,1.90,2268.9,5789.5,3429.0,220.9
2026-09-09 19:08:54,0.70,0.63,0.05,0.00,0.00,0.03,0.90,0.30,0.70,1.00,2258.0,5800.4,3429.0,220.9
2026-09-09 19:09:04,3.71,3.36,0.35,0.00,0.00,0.00,4.14,2.80,3.50,4.61,2305.7,5752.7,3438.2,221.0
2026-09-09 19:09:14,8.29,7.89,0.40,0.00,0.00,0.00,8.81,9.76,7.22,7.38,2288.2,5770.2,3437.9,221.0
2026-09-09 19:09:24,13.22,12.44,0.73,0.03,0.00,0.03,9.14,16.38,9.44,17.75,2337.6,5720.8,3438.0,220.9
2026-09-09 19:09:34,6.48,6.11,0.38,0.00,0.00,0.00,7.85,7.55,3.71,6.93,2309.3,5749.1,3437.7,220.9
